date,temp,rh,pop,wDir,wSpeed
2015042114,  23,  49,  0.00,  334,  3
2015042115,  21,  46,  0.00,  232,  1
2015042116,  23,  47,  0.00,  263,  3
2015042117,  22,  51,  0.00,  189,  3
2015042118,  22,  51,  0.00,  210,  3
2015042119,  19,  70,  0.00,  245,  0
2015042120,  13,  86,  0.00,  220,  1
2015042121,  14,  85,  0.00,  208,  0
2015042122,  16,  81,  0.00,  215,  3
2015042200,  13,  89,  0.00,  999999,  0
2015042201,  12,  94,  0.00,  147,  0
2015042202,  13,  98,  0.00,  999999,  0
2015042203,  13,  98,  0.00,  999999,  0
